scroll_up,88.86506625215557,16.1245154965971,0,0,1,0
scroll_up,62.96824596572466,10.198039027185569,0,0,1,0
scroll_up,82.87339742040264,14.317821063276353,0,0,1,0
scroll_up,82.15229759416349,16.76305461424021,0,0,1,0
scroll_up,76.21679604916491,10.63014581273465,0,0,1,0
scroll_up,75.92759709091287,19.72308292331602,0,0,1,0
scroll_up,68.4470598345904,17.88854381999832,0,0,1,0
scroll_up,69.85699678629192,17.204650534085253,0,0,1,0
scroll_up,83.16850365372699,18.601075237738275,0,0,1,0
scroll_up,68.65857557508748,17.46424919657298,0,0,1,0
scroll_up,80.32434251209281,13.601470508735444,0,0,1,0
scroll_up,98.84331034521254,17.26267650163207,0,0,1,0
scroll_up,89.69392398596462,15.033296378372908,0,0,1,0
scroll_up,123.30855606972291,23.08679276123039,0,0,1,0
scroll_up,61.35144660071187,10.198039027185569,0,0,1,0
scroll_up,62.297672508690084,11.704699910719626,0,0,1,0
scroll_up,84.17244204607586,13.416407864998739,0,0,1,0
scroll_up,74.63243262818116,9.219544457292887,0,0,1,0
scroll_up,76.6550715869472,10.04987562112089,0,0,1,0
scroll_up,80.95677859203639,13.038404810405298,0,0,1,0
scroll_up,78.10889834071403,13.152946437965905,0,0,1,0
scroll_up,76.40026177965623,16.1245154965971,0,0,1,0
scroll_up,79.47955712005447,12.0,0,0,1,0
scroll_up,79.20227269466452,16.0312195418814,0,0,1,0
scroll_up,72.44998274671983,18.027756377319946,0,0,1,0
scroll_up,79.6994353806851,21.633307652783937,0,0,1,0
scroll_up,59.665735560705194,12.041594578792296,0,0,1,0
scroll_up,61.40032573203501,12.165525060596439,0,0,1,0
scroll_up,62.625873247404705,13.0,0,0,1,0
scroll_up,61.98386886924694,13.152946437965905,0,0,1,0
scroll_up,66.61080993352356,9.219544457292887,0,0,1,0
scroll_up,56.64803615307419,12.36931687685298,0,0,1,0
scroll_up,66.70832032063167,10.0,0,0,1,0
scroll_up,113.05308487608819,25.019992006393608,0,0,1,0
scroll_up,90.13878188659973,23.53720459187964,0,0,1,0
scroll_up,70.03570517957252,20.615528128088304,0,0,1,0
scroll_up,63.28506932918696,19.697715603592208,0,0,1,0
scroll_up,67.11929677819934,18.788294228055936,0,0,1,0
scroll_up,60.530983801686226,17.72004514666935,0,0,1,0
scroll_up,68.8839603971781,12.649110640673518,0,0,1,0
scroll_up,57.87054518492115,10.816653826391969,0,0,1,0
scroll_up,121.00413216084813,29.732137494637012,0,0,1,0
scroll_up,77.88452991448301,17.0,0,0,1,0
scroll_up,75.13321502504735,12.083045973594572,0,0,1,0
scroll_up,68.00735254367721,17.26267650163207,0,0,1,0
scroll_up,74.43117626371358,17.11724276862369,0,0,1,0
scroll_up,51.97114584074513,13.601470508735444,0,0,1,0
scroll_up,57.0087712549569,12.0,0,0,1,0
scroll_up,53.36665625650534,18.384776310850235,0,0,1,0
scroll_up,59.413803110051795,14.142135623730951,0,0,1,0
scroll_up,45.27692569068709,8.54400374531753,0,0,1,0
scroll_up,48.041648597857254,10.04987562112089,0,0,1,0
scroll_up,52.23983154643591,11.0,0,0,1,0
scroll_up,51.088159097779204,14.0,0,0,1,0
